Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,24.66628075,,,,,21.05828094,,21.36211014,21.47143936,22.4965992,22.57814026,22.28624916,21.7082901,21.05047035,20.8753109,,,,17.08436012,17.85551,17.30538,17.42102,18.6893,19.93045,20.52091,21.64667,22.66036,23.10116,22.79066,22.89984,22.23651,22.69923,22.90821,24.70546,26.58862,29.16614,31.25656,
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,22.74979019,,,,,22.60169983,,11.82314968,11.53382015,12.08310032,21.5594902,,,,,,,,,,,,,,,,,,,,,,,7.96587,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.170790195,6.95028019,7.80136013,8.7290802,9.917309761,11.22679996,11.57670975,11.74125957,12.08055973,12.64873981,13.16571045,13.64630032,13.86876965,14.18855953,16.55505943,17.16584969,15.74499035,15.91483974,16.33065987,16.4186306,16.40136909,16.75878906,16.73439026,16.70531082,16.94482994,18.9408493,18.03899956,20.14612961,20.42237091,22.37011909,22.78926086,24.25547028,26.09812927,27.73760033,28.80974007,30.3510704,32.44692993,34.58150864,37.66130829,38.87435913,40.15546,42.97376,44.29329,45.76277,47.57483,48.85942,50.78946,51.84131,51.75045
Timor-Leste,TLS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65022,,,,,,,16.74525,17.75373,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.559110165,5.572649956,5.871379852,6.344409943,6.765409946,7.381299973,8.130419731,8.796019554,9.255470276,9.468440056,9.96697998,10.64157009,11.14185047,11.39396,11.78705978,11.80531025,12.16901016,12.36281013,12.49800968,12.29664993,12.41703033,12.20145988,12.94781017,13.8520298,14.56042004,15.38965988,16.58073044,17.5732708,18.33709908,19.49905014,19.70614052,20.31790924,20.75753021,20.83177948,22.19297028,23.37042046,24.33300018,26.11207008,28.37412071,28.95152092,30.65684,30.93757,33.09625,34.46022,36.74407,38.02934,38.35331,38.94982,39.61473
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0,,,,,,,,2.177069902,1.869869947,,7.122300148,,,6.387979984,6.345059872,,,,,,,,,,,,,,3.473279953,4.85643,4.16513,5.57569,6.35464,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.291180134,4.328700066,4.368549824,4.419690132,4.450389862,4.426559925,4.402190208,4.304969788,4.389090061,4.474820137,4.469960213,4.682010174,4.532969952,5.09841013,5.383450031,5.368330002,5.513639927,5.708630085,5.087470055,5.242529869,5.424699783,5.470650196,5.337629795,5.257349968,5.173279762,5.096710205,5.685379982,5.915369987,6.684510231,7.450560093,8.199899673,8.451459885,8.80189991,9.1479702,9.415780067,9.474410057,10.18749046,11.57534981,13.11207962,14.17755032,15.78293,19.62913,20.92058,20.65301,21.84001,22.9204,23.03627,23.53963,24.19059
Sub-Saharan Africa (IDA & IBRD countries),TSS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.426599979,1.425529957,1.457900047,1.491009951,1.56566,1.623190045,1.684999943,1.774569988,1.885910034,2.02967,2.137269974,2.284960032,2.418950081,2.485019922,2.566529989,2.703540087,2.813600063,2.866849899,3.012459993,3.161159992,3.216180086,3.320909977,3.42147994,3.607239962,3.761260033,3.835000038,3.922950029,4.002779961,4.071179867,4.15666008,4.531879902,4.905479908,5.25549984,5.635670185,5.878479958,6.197810173,6.399179935,6.602149963,6.961249828,7.394070148,7.87716,8.23512,8.56314,8.90464,9.04222,9.17597,9.22241,9.35996,9.38955
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,2.46901989,2.597820044,2.610510111,2.644350052,2.690040112,4.361949921,4.412270069,4.369969845,4.13616991,4.421350002,4.29847002,4.310400009,3.899399996,3.776129961,4.459050179,5.43132019,5.730390072,5.736830235,6.645939827,,6.615139961,6.75921011,7.283909798,,,,,,6.201980114,6.06053,6.43551,8.70313,8.77721,11.95066,,,,,,,,,,,,,,
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,2.808180094,2.707340002,2.40309,2.49864006,2.663189888,3.722359896,4.064169884,4.609250069,4.88601017,4.973720074,5.098790169,5.095940113,5.105490208,5.131569862,5.462860107,5.702420235,5.471149921,5.765999794,7.072020054,8.038089752,8.689479828,9.506039619,10.8104496,11.65240955,12.22457027,13.13142014,13.87403965,15.24627972,16.88180923,19.20267,21.69548,23.28436,27.4547,29.90095,31.76469,32.43256,32.67416,33.74513,34.99985,35.41903,35.17035,35.87718,34.95699,35.33421,35.19114,32.81536,32.14938,
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,5.130360126,4.902050018,4.802420139,5.030519962,7.009689808,8.512869835,9.181170464,8.973469734,8.282440186,6.670700073,5.732890129,5.799230099,6.293089867,7.327980042,8.942680359,9.871829987,10.38457966,10.74514008,11.68142986,13.14758968,14.04205036,14.84012032,16.55831909,20.09869003,20.28063011,,23.98666,23.25429916,23.86259079,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.173769996,0.184670001,0.217979997,0.238700002,0.266930014,0.233309999,0.229120001,0.182070002,0.339810014,0.270000011,,,0.264569998,0.264789999,0.269140005,0.265309989,0.262910008,0.309850007,,0.250829995,,0.332060009,0.342480004,0.386629999,0.416559994,0.490740001,0.551999986,0.641369998,0.557089984,0.641160011,0.685,0.70506,0.73785,0.94552,1.27401,1.48849,,1.50964,,,2.14805,,3.96553,3.6758,,4.01016,,,
Uganda,UGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.532589972,0.540719986,0.623430014,,0.613659978,0.579879999,0.52967,0.632809997,0.666530013,0.588530004,0.539889991,0.585510015,0.632049978,,,0.786610007,0.828509986,0.907280028,0.990499973,0.996649981,1.143319964,1.339789987,1.316030025,1.436579943,1.594920039,1.694900036,1.882609963,,,1.993999958,2.64734,2.86875,3.55137,3.79638,3.66899,,3.57422,,3.8881,4.32033,4.06321,4.55329,3.91012,,4.83664,,,,
Ukraine,UKR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,40.96968842,,,,,37.7800293,,,,,42.99103928,43.24723816,44.14648819,45.4611702,47.10789108,47.85599899,,49.12979889,48.82728958,48.68856812,46.90393066,45.43643188,42.56270981,40.36309052,42.2639389,42.45446014,,45.34056091,47.21155167,48.77624,51.99213,56.56588,60.84936,65.71183,70.30892,75.39475,78.89259,81.24918,81.96871,80.17553,82.19397,81.71402,80.15565,82.67118,,,,
Upper middle income,UMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.327030182,6.306849957,6.385789871,6.581980228,6.993340015,7.562170029,7.897429943,8.119270325,8.332889557,8.732689857,8.919369698,9.179260254,9.445139885,9.473549843,9.896349907,10.11816025,9.969619751,9.903360367,9.774129868,9.700229645,9.732600212,9.838179588,9.852060318,9.981209755,10.64706993,11.6807003,12.30904007,13.57145023,14.44087029,15.84671974,17.26371002,19.48456001,21.8747406,24.23008919,25.77717972,27.09708977,28.36454964,29.26877975,30.29807091,31.69191933,33.37287,35.20624,37.72683,40.6127,46.63707,49.16391,51.05217,52.18439,53.03968
Uruguay,URY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,12.30296993,15.09195995,,17.60033035,,16.55467987,15.53693008,17.14318085,22.38195992,24.09712982,,,,,,29.63273048,29.90125084,29.99674034,27.08130074,,,,29.39834976,,34.54320145,32.40274048,33.926,38.13272,40.16603,42.44368,43.63363,45.3348,46.05366,50.69181,50.93381,,51.23524,,,59.87363,60.72049,59.69622,62.54457,63.12577,
United States,USA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,47.31602097,48.18965149,48.67536163,49.04969025,51.09043121,54.76602173,52.94226074,53.40845108,52.6435318,53.61920166,55.73703003,57.00894165,57.5830307,58.40338135,58.2597084,59.43386841,62.09516144,64.80808258,67.57282257,71.2512207,73.14389801,77.73973846,79.37602234,79.05666351,79.16597748,78.79650879,,71.81548309,72.71022797,67.80243,68.09729,77.90759,80.1559,81.15557,80.63483,83.0777,83.70855,85.01005,87.62199,92.62195,93.90658,93.17549,88.72642,88.62687,88.88941,88.83505,88.16739,
Uzbekistan,UZB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,15.22731018,,16.24163055,16.57916069,17.47019958,17.49505043,16.89821053,,,,,,,13.0250597,13.0715,13.42384,13.85864,14.00808,14.20897,10.07478,10.28241,10.19545,10.2196,9.98675,9.37727,8.82543,8.03884,8.08664,8.10314,8.22409,8.4636,9.1811,10.07635
St. Vincent and the Grenadines,VCT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,3.102720022,2.518970013,,,,,,6.300290108,6.805920124,,,6.171380043,,,,,,,,,,,,,,,,,,,,,,,,24.35128,23.66992,,,
"Venezuela, RB",VEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,9.470720291,11.10634041,12.47360039,13.45380974,15.00728035,16.32171059,,18.61237907,19.03890038,19.55673981,19.42373085,20.38105965,20.96585083,22.03115082,21.73055077,24.63388062,23.49682999,24.45916939,25.84667969,27.0517292,27.87236977,27.61977005,,,,,,,,28.65453,,38.66276,40.29644,42.24712,,,,79.51647,79.30056,,,,,,,,,
British Virgin Islands,VGB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.32416916,52.8169,46.78322,50.53333,,70.69073,,,,,74.022,,,,,,42.25856,41.34854,,
Virgin Islands (U.S.),VIR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,1.689020038,2.019299984,2.377039909,2.567620039,2.433290005,2.032809973,,,,,1.928629994,,,2.664230108,2.76364994,1.89102006,1.53302002,1.930719972,2.187060118,2.795789957,4.051869869,6.865560055,9.677840233,10.63796043,9.46467,9.52937,9.79335,10.18512,,16.15993,16.78205,18.48277,19.06383,20.23058,22.82086,24.94845,25.18673,25.19179,30.7155,29.07346,28.54497,,
Vanuatu,VUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.885430098,3.82909,3.77242,4.78277,4.68983,4.74298,,,,,,,,,,,,,,
World,WLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,9.738269806,9.913769722,10.10785961,10.33360004,10.65291023,11.13831997,11.65268993,11.73628998,12.02474022,12.1837101,12.36454964,12.66005993,12.81459045,13.00247002,13.34175968,13.40170956,13.31235027,13.40841007,13.28594017,13.41246033,13.6168499,13.80303001,14.03551006,14.0571804,14.9365797,15.53940964,15.69023037,16.47727013,17.31736946,18.39311981,19.07946968,20.13381004,21.67494965,22.84622002,23.68180084,24.34052086,25.19055939,26.03668022,27.05982971,28.13414001,29.56584,31.3979,32.71966,33.43855,35.77419,36.80101,37.39474,37.86174,38.04186
Samoa,WSM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.951820016,0.992160022,,1.61097002,,1.688249946,,2.662369967,2.749560118,,,3.722330093,,3.10909009,,,,,,,,,,,,,,,9.092579842,11.7665596,7.56383,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.772170067,,,,,4.839970112,,10.90167999,,,11.05899,10.52883,9.97307,9.88846,9.47453,10.68966,10.83521,11.34417,10.76456,10.15192,,,,,,,
South Africa,ZAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.256999969,,,4.403160095,,,,,,,,,,,,,,,11.52017975,12.47187042,12.61898994,12.99367046,13.20866966,14.47984028,15.78063011,,,,,,,,,,,,,,,,,,19.14366,19.93049,19.80924,,20.91845,22.36603,
Zambia,ZMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.395260006,,,,1.131170034,1.951900005,1.964169979,1.515280008,1.506600022,1.451169968,,1.367670059,1.400200009,1.46352005,1.406620026,,2.183840036,1.918390036,2.122629881,2.003479958,2.054769993,,,,,,,,2.301670074,2.266590118,,,,,,,,,,,,4.16887,4.11603,,,,,,
Zimbabwe,ZWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.674620032,1.624549985,1.627879977,1.506260037,1.540959954,1.570639968,1.461220026,1.423400044,1.349640012,1.292140007,1.809540033,2.099920034,1.348729968,1.507590055,1.730720043,2.083620071,,,5.531899929,4.796360016,4.946350098,5.708010197,,,,,,,,,,,,,,,,,,6.69838,6.70256,6.85414,6.93526,,10.00655,,,
